BTS ASCII format

Type:         	Force 3D tracks
Measure unit: 	N

Tracks:       	2
Frequency:    	240 Hz
Frames:       	6591
Start time:   	0.000

 Frame	  Time	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
  1630	 6.792	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1631	 6.796	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1632	 6.800	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1633	 6.804	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1634	 6.808	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1635	 6.813	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1636	 6.817	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1637	 6.821	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1638	 6.825	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1639	 6.829	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1640	 6.833	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1641	 6.838	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1642	 6.842	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1643	 6.846	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1644	 6.850	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1645	 6.854	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1646	 6.858	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1647	 6.863	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1648	 6.867	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1649	 6.871	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1650	 6.875	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1651	 6.879	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1652	 6.883	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1653	 6.887	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1654	 6.892	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1655	 6.896	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1656	 6.900	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1657	 6.904	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1658	 6.908	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1659	 6.912	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1660	 6.917	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1661	 6.921	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1662	 6.925	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1663	 6.929	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1664	 6.933	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1665	 6.938	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1666	 6.942	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1667	 6.946	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1668	 6.950	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1669	 6.954	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1670	 6.958	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1671	 6.963	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1672	 6.967	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1673	 6.971	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1674	 6.975	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1675	 6.979	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1676	 6.983	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1677	 6.988	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1678	 6.992	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1679	 6.996	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1680	 7.000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1681	 7.004	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1682	 7.008	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1683	 7.012	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1684	 7.017	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1685	 7.021	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1686	 7.025	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1687	 7.029	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1688	 7.033	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1689	 7.037	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1690	 7.042	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1691	 7.046	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1692	 7.050	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1693	 7.054	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1694	 7.058	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1695	 7.063	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1696	 7.067	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1697	 7.071	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1698	 7.075	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1699	 7.079	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1700	 7.083	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1701	 7.088	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1702	 7.092	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1703	 7.096	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1704	 7.100	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1705	 7.104	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1706	 7.108	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1707	 7.113	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1708	 7.117	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1709	 7.121	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1710	 7.125	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1711	 7.129	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1712	 7.133	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1713	 7.137	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1714	 7.142	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1715	 7.146	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1716	 7.150	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1717	 7.154	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1718	 7.158	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1719	 7.162	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1720	 7.167	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1721	 7.171	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1722	 7.175	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1723	 7.179	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1724	 7.183	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1725	 7.188	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1726	 7.192	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1727	 7.196	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1728	 7.200	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1729	 7.204	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1730	 7.208	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1731	 7.213	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1732	 7.217	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1733	 7.221	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1734	 7.225	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1735	 7.229	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1736	 7.233	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1737	 7.238	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1738	 7.242	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1739	 7.246	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1740	 7.250	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1741	 7.254	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1742	 7.258	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1743	 7.262	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1744	 7.267	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1745	 7.271	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1746	 7.275	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1747	 7.279	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1748	 7.283	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1749	 7.287	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1750	 7.292	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1751	 7.296	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1752	 7.300	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1753	 7.304	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1754	 7.308	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1755	 7.313	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1756	 7.317	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1757	 7.321	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1758	 7.325	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1759	 7.329	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1760	 7.333	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1761	 7.338	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1762	 7.342	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1763	 7.346	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1764	 7.350	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1765	 7.354	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1766	 7.358	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1767	 7.363	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1768	 7.367	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1769	 7.371	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1770	 7.375	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1771	 7.379	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1772	 7.383	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1773	 7.387	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1774	 7.392	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1775	 7.396	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1776	 7.400	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1777	 7.404	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1778	 7.408	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1779	 7.412	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1780	 7.417	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1781	 7.421	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1782	 7.425	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1783	 7.429	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1784	 7.433	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1785	 7.438	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1786	 7.442	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1787	 7.446	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1788	 7.450	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1789	 7.454	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1790	 7.458	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1791	 7.463	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1792	 7.467	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1793	 7.471	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1794	 7.475	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1795	 7.479	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1796	 7.483	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1797	 7.488	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1798	 7.492	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1799	 7.496	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1800	 7.500	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1801	 7.504	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1802	 7.508	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1803	 7.512	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1804	 7.517	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1805	 7.521	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1806	 7.525	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1807	 7.529	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1808	 7.533	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1809	 7.537	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1810	 7.542	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1811	 7.546	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1812	 7.550	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1813	 7.554	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1814	 7.558	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1815	 7.563	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1816	 7.567	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1817	 7.571	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1818	 7.575	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1819	 7.579	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1820	 7.583	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1821	 7.588	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1822	 7.592	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1823	 7.596	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1824	 7.600	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1825	 7.604	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1826	 7.608	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1827	 7.613	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1828	 7.617	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1829	 7.621	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1830	 7.625	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1831	 7.629	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1832	 7.633	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1833	 7.637	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1834	 7.642	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1835	 7.646	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1836	 7.650	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1837	 7.654	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1838	 7.658	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1839	 7.662	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1840	 7.667	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1841	 7.671	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1842	 7.675	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1843	 7.679	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1844	 7.683	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1845	 7.688	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1846	 7.692	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1847	 7.696	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1848	 7.700	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1849	 7.704	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1850	 7.708	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1851	 7.713	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1852	 7.717	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1853	 7.721	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1854	 7.725	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1855	 7.729	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1856	 7.733	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1857	 7.738	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1858	 7.742	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1859	 7.746	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1860	 7.750	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1861	 7.754	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1862	 7.758	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1863	 7.762	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1864	 7.767	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1865	 7.771	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1866	 7.775	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1867	 7.779	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1868	 7.783	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1869	 7.787	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1870	 7.792	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1871	 7.796	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1872	 7.800	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1873	 7.804	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1874	 7.808	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1875	 7.813	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1876	 7.817	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1877	 7.821	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1878	 7.825	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1879	 7.829	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1880	 7.833	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1881	 7.838	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1882	 7.842	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1883	 7.846	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1884	 7.850	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1885	 7.854	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1886	 7.858	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1887	 7.863	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1888	 7.867	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1889	 7.871	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1890	 7.875	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1891	 7.879	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1892	 7.883	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1893	 7.887	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1894	 7.892	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1895	 7.896	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1896	 7.900	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1897	 7.904	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1898	 7.908	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1899	 7.912	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1900	 7.917	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1901	 7.921	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1902	 7.925	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1903	 7.929	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1904	 7.933	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1905	 7.938	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1906	 7.942	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1907	 7.946	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1908	 7.950	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1909	 7.954	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1910	 7.958	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1911	 7.963	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1912	 7.967	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1913	 7.971	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1914	 7.975	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1915	 7.979	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1916	 7.983	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1917	 7.988	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1918	 7.992	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1919	 7.996	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1920	 8.000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1921	 8.004	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1922	 8.008	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1923	 8.012	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1924	 8.017	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1925	 8.021	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1926	 8.025	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1927	 8.029	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1928	 8.033	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1929	 8.038	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1930	 8.042	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1931	 8.046	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1932	 8.050	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1933	 8.054	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1934	 8.058	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1935	 8.063	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1936	 8.067	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1937	 8.071	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1938	 8.075	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1939	 8.079	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1940	 8.083	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1941	 8.087	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1942	 8.092	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1943	 8.096	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1944	 8.100	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1945	 8.104	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1946	 8.108	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1947	 8.113	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1948	 8.117	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1949	 8.121	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1950	 8.125	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1951	 8.129	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1952	 8.133	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1953	 8.137	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1954	 8.142	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1955	 8.146	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1956	 8.150	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1957	 8.154	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1958	 8.158	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1959	 8.163	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1960	 8.167	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1961	 8.171	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1962	 8.175	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1963	 8.179	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1964	 8.183	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1965	 8.188	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1966	 8.192	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1967	 8.196	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1968	 8.200	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1969	 8.204	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1970	 8.208	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1971	 8.212	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1972	 8.217	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1973	 8.221	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1974	 8.225	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
  1975	 8.229	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
